,ativador,solv,camadas,rsquared_teste,rmse_teste,rsquared_treino,rmse_treino
476,identity,adam,"[6, 2, 5]",0.4424413455884504,0.15784862741880135,0.4249041029755253,0.16062594776944886
477,identity,adam,"[6, 2, 6]",0.257761087692701,0.18212408737591346,0.2718635819833164,0.18073902916121426
478,identity,adam,"[6, 3, 2]",0.36916450934216116,0.16790111819599904,0.2802091447901415,0.17970027056711124
479,identity,adam,"[6, 3, 3]",0.3702950198604674,0.16775060423480978,0.3379098568262414,0.17234715940556425
480,identity,adam,"[6, 3, 4]",0.38423564727284243,0.16588335137250584,0.38763468702405113,0.16574897822757817
481,identity,adam,"[6, 3, 5]",0.4843750198499509,0.151796760633077,0.43915684855694614,0.1586230437593614
482,identity,adam,"[6, 3, 6]",0.334090073999885,0.17250562994628726,0.27835001130909687,0.17993219303373179
483,identity,adam,"[6, 4, 2]",0.45886675471458493,0.15550617434179603,0.4426411427544783,0.15812954532232817
484,identity,adam,"[6, 4, 3]",0.450124419304442,0.15675728968418626,0.38752855608575154,0.16576334084094224
485,identity,adam,"[6, 4, 4]",0.4009429395729205,0.16361745183096765,0.40533895790490415,0.1633353969938522
486,identity,adam,"[6, 4, 5]",0.4192103959117931,0.16110348907366814,0.4032112595641414,0.1636273432616602
487,identity,adam,"[6, 4, 6]",0.4387960394694478,0.1583637921696221,0.42784269013942067,0.16021504424721117
488,identity,adam,"[6, 5, 2]",0.48556134729188094,0.15162203639605248,0.46212667409234787,0.1553408124855541
489,identity,adam,"[6, 5, 3]",0.3965566335478373,0.16421536423391425,0.3906880128490491,0.16533523984844675
490,identity,adam,"[6, 5, 4]",0.18948536935156235,0.19031628802340564,0.18792963257076623,0.19087207740966397
491,identity,adam,"[6, 5, 5]",0.466645132807913,0.15438448751790593,0.44534879784393977,0.15774498021557454
492,identity,adam,"[6, 5, 6]",0.473437653785033,0.15339825850028,0.45960631737517854,0.15570433366723738
493,identity,adam,"[6, 6, 2]",0.4036414302390152,0.1632485232824799,0.36975564665965144,0.16815123071267743
494,identity,adam,"[6, 6, 3]",0.48991265962545094,0.15097943705239486,0.46760554378432384,0.15454762338326877
495,identity,adam,"[6, 6, 4]",0.38888669619872784,0.1652556810557277,0.3844061899474027,0.16618533265671695
496,identity,adam,"[6, 6, 5]",0.48035084983566756,0.15238795459696897,0.4563709987096308,0.15616973640379198
497,identity,adam,"[6, 6, 6]",0.43042544272799044,0.15954045260708735,0.39473780224747157,0.1647848738563149
498,logistic,lbfgs,2,0.6922522930350679,0.11727162470463108,0.6791291523768436,0.11998050882570908
499,logistic,lbfgs,3,0.7370149947489815,0.10840792269029235,0.7329017122068787,0.10946647180934262
500,logistic,lbfgs,4,0.7511931273103764,0.10544517584951454,0.7641159935458455,0.10287143935674363
501,logistic,lbfgs,5,0.7772089360205938,0.09978020983956352,0.7945484973318406,0.09600640986323807
502,logistic,lbfgs,6,0.7655582938475929,0.10235591991106624,0.7815865920731727,0.09898860779900748
503,logistic,lbfgs,7,0.7295877090783252,0.10992810537364146,0.7840533121865361,0.09842804117482128
504,logistic,lbfgs,8,0.7731693440615613,0.10068074105442698,0.7911479771191059,0.09679767179913357
505,logistic,lbfgs,9,0.8057255597645354,0.09317584978457226,0.8223635390103048,0.08927125181651024
506,logistic,lbfgs,"[4, 2]",0.748904988390038,0.10592892662044515,0.7513245835527806,0.10562385050554675
507,logistic,lbfgs,"[5, 2]",0.7854008430070172,0.09792859755067801,0.7995237618938333,0.09483682822891014
508,logistic,lbfgs,"[6, 2]",0.7948394036282204,0.09575082080730858,0.7894489835648342,0.09719059475838583
509,logistic,lbfgs,"[2, 1]",0.7031332620181381,0.11517979450514142,0.6889570718304907,0.11812878429446955
510,logistic,lbfgs,"[2, 2]",0.6042066749407577,0.13299329986975825,0.7292518201400713,0.11021186244488577
511,logistic,lbfgs,"[2, 3]",0.7474795886902423,0.10622916632108133,0.714355378947822,0.11320317139109272
512,logistic,lbfgs,"[2, 4]",0.7490724381021701,0.10589359990014682,0.7037050712267103,0.11529425778018429
513,logistic,lbfgs,"[2, 5]",0.7162343101961054,0.11260961429911497,0.7343651621584255,0.1091661727277872
514,logistic,lbfgs,"[2, 6]",0.5923252904383899,0.13497471352812157,0.5509565483177583,0.14193508180554124
515,logistic,lbfgs,"[3, 1]",0.7306155683132483,0.10971898360240814,0.7229537656500116,0.11148634930133657
516,logistic,lbfgs,"[3, 2]",0.6450978649532648,0.1259359826343363,0.7233544882900813,0.11140569260037181
517,logistic,lbfgs,"[3, 3]",0.7387302936519298,0.1080538032646082,0.7611804084342867,0.10350957949424683
518,logistic,lbfgs,"[3, 4]",0.7350747933649662,0.10880708363619991,0.7611141394512337,0.10352393970384922
519,logistic,lbfgs,"[3, 5]",0.696687777213356,0.11642345545476253,0.7040075187228316,0.11523539858386246
520,logistic,lbfgs,"[3, 6]",0.6928502278778761,0.11715764354064695,0.7635233132921134,0.10300059525339066
521,logistic,lbfgs,"[4, 1]",0.768604867373819,0.10168868678090753,0.7760937352771107,0.10022560606838213
522,logistic,lbfgs,"[4, 2]",0.794442109545083,0.09584348683651996,0.7938401496463451,0.0961717710339517
523,logistic,lbfgs,"[4, 3]",0.7130735798925925,0.11323502988880227,0.7316564193339516,0.10972135793928489
524,logistic,lbfgs,"[4, 4]",0.7152088090648353,0.11281291079445803,0.7558208157353681,0.10466461684244151
525,logistic,lbfgs,"[4, 5]",0.8033352777562148,0.09374729830714347,0.8069863451295712,0.09305497266944462
526,logistic,lbfgs,"[4, 6]",0.766529338401165,0.10214372368308351,0.7817600052573209,0.09894930311875136
527,logistic,lbfgs,"[5, 1]",0.7888429684648451,0.0971400456362443,0.7921205360631356,0.09657203047435617
528,logistic,lbfgs,"[5, 2]",0.7621436755721305,0.10309862681680072,0.7592599623719987,0.10392492761286967
529,logistic,lbfgs,"[5, 3]",0.7460027195096823,0.1065393548341733,0.7428974475294904,0.1073986352747771
530,logistic,lbfgs,"[5, 4]",0.8152939144073901,0.09085234291419815,0.8139408883249131,0.09136314485135617
531,logistic,lbfgs,"[5, 5]",0.8113179683162905,0.09182497127240237,0.8132284169860304,0.09153790497260823
532,logistic,lbfgs,"[5, 6]",0.7548074083576838,0.10467650197843861,0.816923940637862,0.0906277810082029
533,logistic,lbfgs,"[6, 1]",0.7400573961444037,0.10777902775888623,0.7375899477396397,0.10850151506407006
534,logistic,lbfgs,"[6, 2]",0.7348780415972506,0.10884747996735705,0.7289946103285496,0.11026420045700885
535,logistic,lbfgs,"[6, 3]",0.7974298507059183,0.09514440471703493,0.7883593832460992,0.09744175063410436
536,logistic,lbfgs,"[6, 4]",0.7676986146899097,0.10188762266446014,0.8090886255411414,0.09254681366075222
537,logistic,lbfgs,"[6, 5]",0.7946945620733532,0.09578461445745423,0.821638403026492,0.08945327488802975
538,logistic,lbfgs,"[6, 6]",0.780072513907479,0.09913688852177334,0.7703091406623852,0.10151200947907262
539,logistic,lbfgs,"[2, 2, 2]",-0.005222746404302425,0.21194671162343204,1.5207810740158756e-05,0.2118079545822114
540,logistic,lbfgs,"[2, 2, 3]",0.5916830339465222,0.13508099222080244,0.5500662562816667,0.14207571530220853
541,logistic,lbfgs,"[2, 2, 4]",-0.004589160120599622,0.21187990668068454,0.0005314550950551444,0.2117532740518857
542,logistic,lbfgs,"[2, 2, 5]",-0.005731745441767577,0.2120003649154945,-0.00031474986484680834,0.2118428960617126
543,logistic,lbfgs,"[2, 2, 6]",0.7197887637872173,0.11190211686704823,0.7031375966934457,0.1154046127878492
544,logistic,lbfgs,"[2, 3, 2]",0.7871773612857894,0.09752241354589435,0.7728991463562997,0.10093805965550849
545,logistic,lbfgs,"[2, 3, 3]",-0.0058163318478705595,0.21200927980359005,-0.00039005610223452614,0.21185086994752497
546,logistic,lbfgs,"[2, 3, 4]",0.5922210044255014,0.13499197615726763,0.5550273274287301,0.14129026468813394
547,logistic,lbfgs,"[2, 3, 5]",-0.005950406347860593,0.21202340966512012,-0.0007472091042113327,0.21188868340924352
548,logistic,lbfgs,"[2, 3, 6]",-0.003980058019031896,0.21181566347069042,0.0018872181126248222,0.2116096053578215
549,logistic,lbfgs,"[2, 4, 2]",-0.0054933406594805945,0.2119752364969989,-0.00015767177081449368,0.211826262704676
550,logistic,lbfgs,"[2, 4, 3]",-0.005241800527903573,0.21194872035220255,0.0001968603081966558,0.21178871569392685
551,logistic,lbfgs,"[2, 4, 4]",-0.005786866947770086,0.2120061744264938,-0.0004524081051089368,0.21185747193249627
552,logistic,lbfgs,"[2, 4, 5]",0.7116328420301186,0.11351896629314812,0.7214245408868634,0.11179361402810306
553,logistic,lbfgs,"[2, 4, 6]",0.6897717800775813,0.11774329348048236,0.6807437414968804,0.11967826333587282
554,logistic,lbfgs,"[2, 5, 2]",-0.005768213912395348,0.21200420851446192,-0.0004558990623118042,0.2118578415576361
555,logistic,lbfgs,"[2, 5, 3]",0.5954892159726217,0.13444993024230098,0.5531812372147484,0.14158305188044418
556,logistic,lbfgs,"[2, 5, 4]",-0.007312846796238892,0.21216694135609726,-0.0019822932222053335,0.21201939556607843
557,logistic,lbfgs,"[2, 5, 5]",-0.005123120754027433,0.21193620855222456,0.0001851743938026118,0.21178995340636797
558,logistic,lbfgs,"[2, 5, 6]",-0.005696632659090373,0.21199666413357754,-0.0001762641512441654,0.21182823156232194
559,logistic,lbfgs,"[2, 6, 2]",-0.005252071693566451,0.21194980315380155,0.00011480233369309811,0.21179740670306987
560,logistic,lbfgs,"[2, 6, 3]",-0.005529461806886848,0.21197904394140973,-0.0002034067908252002,0.21183110582486006
561,logistic,lbfgs,"[2, 6, 4]",-0.005882306400411208,0.21201623285633342,-0.0005530058803058235,0.2118681230411533
562,logistic,lbfgs,"[2, 6, 5]",0.7282966269671525,0.11019021847249404,0.6976222740736724,0.1164717140824718
563,logistic,lbfgs,"[2, 6, 6]",-0.005255451693015889,0.21195015947717352,5.595105447186999e-05,0.21180363960107904
564,logistic,lbfgs,"[3, 2, 2]",0.7385233188626608,0.10809659426785954,0.7410085001020601,0.10779244527655459
565,logistic,lbfgs,"[3, 2, 3]",0.5498268101208412,0.1418356301937883,0.7429647393399272,0.10738457955754498
566,logistic,lbfgs,"[3, 2, 4]",-0.005927258138114233,0.21202097018571733,-0.001182057935258607,0.21193471378455409
567,logistic,lbfgs,"[3, 2, 5]",-0.005255003992640006,0.21195011228012703,0.0001451440630265699,0.21179419315997744
568,logistic,lbfgs,"[3, 2, 6]",-0.005386175779319435,0.21196394009890138,-0.00016813623574973846,0.21182737085130274
569,logistic,lbfgs,"[3, 3, 2]",0.709975891529629,0.1138446377133911,0.710386936083323,0.1139868212716133
570,logistic,lbfgs,"[3, 3, 3]",0.7809788741682653,0.09893239724878596,0.7654472704195178,0.10258073684834412
571,logistic,lbfgs,"[3, 3, 4]",0.801673154497736,0.09414262014624643,0.7863667648168066,0.09789938809242466
572,logistic,lbfgs,"[3, 3, 5]",0.7635631719312208,0.10279052669274585,0.7575849242859367,0.1042858490013548
573,logistic,lbfgs,"[3, 3, 6]",-0.0068658610218055305,0.21211986257226476,-0.0015241923143940461,0.2119709229622307
574,logistic,lbfgs,"[3, 4, 2]",0.7872294323414741,0.09751048247101486,0.7697339875673324,0.10163902463949566
575,logistic,lbfgs,"[3, 4, 3]",-0.00546279780384884,0.21197201699372087,-8.791485989956271e-05,0.2118188755677223
576,logistic,lbfgs,"[3, 4, 4]",-0.0057783109729967475,0.21200527268309394,-0.00027992334034498967,0.21183920831441733
577,logistic,lbfgs,"[3, 4, 5]",-0.0052513312647775034,0.2119497250968796,0.00015778964994783706,0.21179285383040805
578,logistic,lbfgs,"[3, 4, 6]",-0.005795765695671529,0.21200711229185518,-0.00037145604070487614,0.21184890048695895
579,logistic,lbfgs,"[3, 5, 2]",-0.006203406149640989,0.21205007027777398,-0.0007553100953687775,0.21188954102086677
580,logistic,lbfgs,"[3, 5, 3]",0.7184834161281431,0.11216245875654714,0.6938720119555699,0.11719176287351779
581,logistic,lbfgs,"[3, 5, 4]",-0.004792722587370513,0.21190137247658933,0.00030476169975701684,0.21177728698719636
582,logistic,lbfgs,"[3, 5, 5]",0.7663483727438158,0.10218330237249092,0.7618943616699009,0.10335474229403221
583,logistic,lbfgs,"[3, 5, 6]",-0.0052796045195555585,0.21195270567808172,-9.3334881666296e-05,0.21181944954794124
584,logistic,lbfgs,"[3, 6, 2]",-0.006140848550068467,0.21204347839511187,-0.0007079695230629568,0.21188452926091528
585,logistic,lbfgs,"[3, 6, 3]",0.7706197826225044,0.10124498238221265,0.7528459852468047,0.10530025027190995
586,logistic,lbfgs,"[3, 6, 4]",-0.005113570339297491,0.2119352016688616,0.000350051384062966,0.21177248980764807
587,logistic,lbfgs,"[3, 6, 5]",-0.005986670096749691,0.21202723127220233,-0.0008213205292406656,0.2118965290876578
588,logistic,lbfgs,"[3, 6, 6]",0.7435179454765242,0.10705920673281687,0.778502659765109,0.09968500303110901
589,logistic,lbfgs,"[4, 2, 2]",-0.006894362668519838,0.21212286482054526,-0.0014956350515031858,0.21196790089218484
590,logistic,lbfgs,"[4, 2, 3]",0.7118406115361359,0.11347806352589832,0.7393889284667853,0.10812895344781644
591,logistic,lbfgs,"[4, 2, 4]",-0.0063649477454537084,0.21206709145449465,-0.000983509252567183,0.21191369790420242
592,logistic,lbfgs,"[4, 2, 5]",0.790934630816308,0.09665772720753613,0.7669867988758376,0.10224352917339068
593,logistic,lbfgs,"[4, 2, 6]",0.7901044329085996,0.09684945082437074,0.7841564215841625,0.09840453984704824
594,logistic,lbfgs,"[4, 3, 2]",-0.006294851892652664,0.21205970582241584,-0.0011455655146050958,0.2119308513096219
595,logistic,lbfgs,"[4, 3, 3]",0.769009080194714,0.10159983046670946,0.750618084214714,0.10577378541796939
596,logistic,lbfgs,"[4, 3, 4]",-0.005529765509461271,0.21197907595368728,-0.0004249729516636602,0.21185456705563654
597,logistic,lbfgs,"[4, 3, 5]",-0.0054465553521805266,0.21197030486714932,-9.877314329664877e-05,0.21182002545819825
598,logistic,lbfgs,"[4, 3, 6]",-0.004766044980508921,0.2118985594292293,0.00031484303357365295,0.2117762191603099
599,logistic,lbfgs,"[4, 4, 2]",-0.006245903364727745,0.21205454822042538,-0.0010364945575407347,0.21191930646979013
600,logistic,lbfgs,"[4, 4, 3]",-0.004458257571351876,0.21186610177187293,0.000854849381641265,0.21171901317410335
601,logistic,lbfgs,"[4, 4, 4]",0.7611823057834786,0.10330676918029304,0.7806397553734322,0.0992029368780216
602,logistic,lbfgs,"[4, 4, 5]",0.7714115310657332,0.10107009840571649,0.7602770669066203,0.10370515860705272
603,logistic,lbfgs,"[4, 4, 6]",-0.005962310171627516,0.21202466414139484,-0.0008308724536589818,0.21189754026455795
604,logistic,lbfgs,"[4, 5, 2]",0.8034067712263936,0.09373025679397017,0.7965874335124487,0.09552882991955146
605,logistic,lbfgs,"[4, 5, 3]",0.7746420952282966,0.10035336214556916,0.784742181992778,0.09827092307654398
606,logistic,lbfgs,"[4, 5, 4]",0.7800577632879135,0.09914021304031018,0.7909870468167197,0.09683495819622046
607,logistic,lbfgs,"[4, 5, 5]",-0.003833143040098186,0.21180016513882702,0.0008430617916328487,0.21172026206650005
608,logistic,lbfgs,"[4, 5, 6]",-0.006228758310998561,0.212052741653016,-0.0010566043095043831,0.2119214350751456
609,logistic,lbfgs,"[4, 6, 2]",0.7689338868995413,0.1016163657582856,0.7478381281064098,0.1063617020547981
610,logistic,lbfgs,"[4, 6, 3]",0.7891362881843013,0.09707255322883158,0.7849197919435089,0.0982303728754636
611,logistic,lbfgs,"[4, 6, 4]",-0.005146567487087861,0.21193868047960643,0.0002760568871359448,0.21178032740565114
612,logistic,lbfgs,"[4, 6, 5]",-0.007811240727510382,0.2122194223900816,-0.002184958503368639,0.21204083646286487
613,logistic,lbfgs,"[4, 6, 6]",-0.0039672168233331195,0.21181430887451977,0.0016943150277938246,0.2116300530338154
614,logistic,lbfgs,"[5, 2, 2]",0.7630843362238255,0.10289456056935231,0.7527094201677307,0.10532933810829855
615,logistic,lbfgs,"[5, 2, 3]",-0.005341783653292298,0.21195926048720645,0.0003735463096364855,0.21177000113242267
616,logistic,lbfgs,"[5, 2, 4]",-0.006265972681509746,0.21205666289670336,-0.0009562778970424457,0.2119108153709525
617,logistic,lbfgs,"[5, 2, 5]",0.7564182454765801,0.10433208976184855,0.7551512423417671,0.10480802109275088
618,logistic,lbfgs,"[5, 2, 6]",0.8113271866903126,0.09182272811426627,0.7977249806524414,0.09526134177309693
619,logistic,lbfgs,"[5, 3, 2]",-0.004350827226961673,0.2118547715564423,0.0009481445849695014,0.2117091283092835
620,logistic,lbfgs,"[5, 3, 3]",-0.005805323721105982,0.2120081196358044,-0.0005781437189176231,0.2118707845059638
621,logistic,lbfgs,"[5, 3, 4]",-0.004467101823694808,0.21186703451005703,0.0008302544734486439,0.21172161899050737
622,logistic,lbfgs,"[5, 3, 5]",0.7813477683891326,0.09884904691061447,0.7822730290607696,0.09883293302863394
623,logistic,lbfgs,"[5, 3, 6]",-0.00569775233418035,0.21199678214496895,-3.37016206437557e-05,0.21181313430096071
624,logistic,lbfgs,"[5, 4, 2]",0.7879557195773346,0.0973439153582512,0.8015268106466678,0.09436186002637915
625,logistic,lbfgs,"[5, 4, 3]",0.7270482441415591,0.11044307129333472,0.7060249500819571,0.1148420152855023
626,logistic,lbfgs,"[5, 4, 4]",-0.006041573150841195,0.21203301702666,-0.0007690874134560488,0.21189099954900512
627,logistic,lbfgs,"[5, 4, 5]",-0.005321722278456953,0.21195714567637458,-4.165803877742569e-05,0.2118139769078188
628,logistic,lbfgs,"[5, 4, 6]",0.7107464611394656,0.1136932993200196,0.6818636233380496,0.11946817621927722
629,logistic,lbfgs,"[5, 5, 2]",-0.0072231597212117915,0.21215749590127891,-0.002383282951245125,0.21206181602416485
630,logistic,lbfgs,"[5, 5, 3]",0.708198664888916,0.11419291688107501,0.7234529740132303,0.1113858606377993
631,logistic,lbfgs,"[5, 5, 4]",0.802128484088768,0.0940344891658321,0.7850939159393313,0.09819060229778515
632,logistic,lbfgs,"[5, 5, 5]",-0.0049416304081555396,0.21191707352712755,0.00016520542284514939,0.21179206840116666
633,logistic,lbfgs,"[5, 5, 6]",-0.0061499883219158225,0.212044441493179,-0.000581409176661607,0.21187113023334847
634,logistic,lbfgs,"[5, 6, 2]",0.7446816651288961,0.10681605415702065,0.7401785395189818,0.10796502221831134
635,logistic,lbfgs,"[5, 6, 3]",-0.005699344560705644,0.21199694996217122,-0.00035734822311606074,0.21184740667375404
636,logistic,lbfgs,"[5, 6, 4]",-0.005151285154999963,0.21193917784743882,0.00021348783831631746,0.2117869545782877
637,logistic,lbfgs,"[5, 6, 5]",-0.005838232231273333,0.21201158790850522,-0.00038622494063367263,0.21185046428790744
638,logistic,lbfgs,"[5, 6, 6]",-0.004997294702636879,0.21192294255010571,0.00019279156791640606,0.2117891466349629
639,logistic,lbfgs,"[6, 2, 2]",-0.005712479622010047,0.21199833436390972,-0.00041218168648415876,0.2118532126829039
640,logistic,lbfgs,"[6, 2, 3]",-0.00608910572146848,0.2120380259425856,-0.0006815747831654395,0.21188173490227774
641,logistic,lbfgs,"[6, 2, 4]",0.7979938283112051,0.09501186615161175,0.7832483514084744,0.09861132024196784
642,logistic,lbfgs,"[6, 2, 5]",-0.006623097186544413,0.2120942890883915,-0.0014781085635178215,0.21196604613166864
643,logistic,lbfgs,"[6, 2, 6]",-0.005101685416450508,0.21193394865574908,0.00015056287578885108,0.21179361923936035
644,logistic,lbfgs,"[6, 3, 2]",-0.0053948933002465616,0.2119648590473227,-0.00011907009326872497,0.21182217488521585
645,logistic,lbfgs,"[6, 3, 3]",0.7771775243501713,0.09978724367777449,0.7679962131587035,0.1020218290867843
646,logistic,lbfgs,"[6, 3, 4]",0.8005212513298164,0.0944156194353324,0.8105459098391371,0.09219291810068957
647,logistic,lbfgs,"[6, 3, 5]",-0.004038555399920707,0.21182183415155384,0.0015476847026697493,0.21164559448798473
648,logistic,lbfgs,"[6, 3, 6]",-0.0055018187726316725,0.2119761301609245,1.4909999067169721e-05,0.2118079861221294
649,logistic,lbfgs,"[6, 4, 2]",0.7942754725373956,0.09588232707846386,0.7942482811576383,0.09607652897916026
650,logistic,lbfgs,"[6, 4, 3]",0.7813494046978595,0.09884867703590626,0.7662711170484521,0.10240042529480624
651,logistic,lbfgs,"[6, 4, 4]",-0.0054696401438858455,0.21197273824474788,1.8047610816251947e-05,0.2118076538313014
652,logistic,lbfgs,"[6, 4, 5]",-0.007442198533791355,0.2121805633810793,-0.0025523028661524894,0.21207969399554877
653,logistic,lbfgs,"[6, 4, 6]",-0.005408763163535779,0.21196632111635516,0.0001723180057913165,0.21179131508104765
654,logistic,lbfgs,"[6, 5, 2]",-0.00520107815156301,0.2119444272841251,0.0004632792095250471,0.21176049600042465
655,logistic,lbfgs,"[6, 5, 3]",-0.005204012114763845,0.21194473659372992,0.0001321807424656818,0.2117955661328162
656,logistic,lbfgs,"[6, 5, 4]",-0.005820658751176433,0.2120097358225659,-0.0006477792599097754,0.21187815698361753
657,logistic,lbfgs,"[6, 5, 5]",-0.004882341041524629,0.21191082211211423,0.00046623647659149725,0.2117601827388951
658,logistic,lbfgs,"[6, 5, 6]",0.8048667695232199,0.09338156463536534,0.8000408795573627,0.09471443600547871
659,logistic,lbfgs,"[6, 6, 2]",0.7841559710801973,0.09821222466086567,0.7733254386359362,0.10084327945899185
660,logistic,lbfgs,"[6, 6, 3]",-0.006136264744209585,0.21204299537762628,-0.001036297814819731,0.21191928564458382
661,logistic,lbfgs,"[6, 6, 4]",0.7666713442115352,0.10211265509302558,0.7926922140040913,0.0964391503260162
662,logistic,lbfgs,"[6, 6, 5]",0.7991644694187195,0.09473616565462341,0.8105420498479978,0.09219385727818126
663,logistic,lbfgs,"[6, 6, 6]",0.6724166588506246,0.12099193802464794,0.7391584024159117,0.10817676613409276
664,logistic,sgd,2,0.010250268709476429,0.21030917774968302,0.008857419346191886,0.21086943568751812
665,logistic,sgd,3,0.07896992376064216,0.20287682300144147,0.08335461647585385,0.20278986514827216
666,logistic,sgd,4,-0.0973323419394454,0.22144435757041314,-0.08514517675858846,0.22064266318025086
667,logistic,sgd,5,0.06517344641336376,0.20439066145385104,0.055331476964574966,0.20586631510427422
668,logistic,sgd,6,-0.015200109561445796,0.2129959556340008,0.0008521310812282801,0.2117193011780481
669,logistic,sgd,7,0.04442597817909921,0.20664632987011725,0.0507966997937489,0.20635984281471484
670,logistic,sgd,8,-0.010570442658933255,0.21250973270706408,-0.00457214539725892,0.2122932250221474
671,logistic,sgd,9,0.032562216981249836,0.20792516341235429,0.04225837707562974,0.20728589433660333
672,logistic,sgd,"[4, 2]",0.010060667170902704,0.21032932073782318,0.01355048991531338,0.2103696088134828
673,logistic,sgd,"[5, 2]",-0.011060685421771854,0.21256127227431096,-0.010164856488861451,0.2128833502660574
674,logistic,sgd,"[6, 2]",-0.010994886329348974,0.21255435549544488,-0.001886967544894258,0.21200930987227606
675,logistic,sgd,"[2, 1]",-0.030079059035172273,0.21455113102661955,-0.021316243971787108,0.21405515357543056
676,logistic,sgd,"[2, 2]",-0.009122736685973853,0.2123574613472744,-2.268916183600922e-06,0.21180980545716366
677,logistic,sgd,"[2, 3]",-0.0016683683690934537,0.21157166745847758,0.003285311170106664,0.21146134876793993
678,logistic,sgd,"[2, 4]",-0.0008871985026519535,0.21148915230081924,0.009483457003022888,0.21080282919599436
679,logistic,sgd,"[2, 5]",-0.01346961855278006,0.212814343758414,-0.008335426258947676,0.2126904947525665
680,logistic,sgd,"[2, 6]",-0.015521389073983594,0.2130296562920863,-0.010109787890507427,0.2128775475758272
681,logistic,sgd,"[3, 1]",-0.0017472162986074125,0.21157999439590283,0.00494685252398841,0.2112850203114234
682,logistic,sgd,"[3, 2]",-0.008967874020162858,0.21234116625096303,-0.0066530221336382755,0.2125129840050472
683,logistic,sgd,"[3, 3]",-0.015203696248279774,0.2129963318894345,-0.006827407601097679,0.21253139033295443
684,logistic,sgd,"[3, 4]",-0.020019569947618443,0.21350093496653774,-0.013703626244798484,0.21325590655598936
685,logistic,sgd,"[3, 5]",-0.020650431850974815,0.21356694781123853,-0.010999460534776295,0.21297127483637543
686,logistic,sgd,"[3, 6]",-0.002009163444465667,0.21160765564222106,0.0013898378150666302,0.21166232351830122
687,logistic,sgd,"[4, 1]",-0.0015171205388921916,0.21155569362687077,-0.0011485449172110584,0.21193116666179576
688,logistic,sgd,"[4, 2]",-0.004930850016400923,0.21191593686648486,-0.0018360398974872627,0.21200392140384466
689,logistic,sgd,"[4, 3]",0.01766433207185336,0.20952000018002237,0.025997535050883203,0.2090381708998829
690,logistic,sgd,"[4, 4]",0.001513125832072748,0.2112354037856362,0.009444351345225033,0.2108069904096545
691,logistic,sgd,"[4, 5]",-0.010126591600916779,0.21246305954860736,-0.003018942706864758,0.21212904469833954
692,logistic,sgd,"[4, 6]",-0.01582324729488893,0.21306131489420468,-0.009150584240784188,0.21277644895188144
693,logistic,sgd,"[5, 1]",-0.02446733621627195,0.21396591101073478,-0.01757490062568423,0.21366272438958317
694,logistic,sgd,"[5, 2]",-0.01570560753548844,0.21304897750795515,-0.007399757873359558,0.2125917905145688
695,logistic,sgd,"[5, 3]",-0.018516990727506233,0.21334362411320865,-0.01625135872892436,0.21352372548999574
696,logistic,sgd,"[5, 4]",0.006189327345987539,0.21074018518517734,0.008861724289768502,0.2108689777402832
697,logistic,sgd,"[5, 5]",0.006701566714181761,0.2106858673276876,0.013359514562472086,0.21038997147045146
698,logistic,sgd,"[5, 6]",-0.005230402584949667,0.21194751875758605,0.0007544785487236805,0.21172964720461623
699,logistic,sgd,"[6, 1]",-0.007497545625688273,0.21218639171339895,0.0010161759083222588,0.21170191992601053
700,logistic,sgd,"[6, 2]",-0.0017816646655899326,0.2115836323010126,0.003632052461655544,0.21142456353740194
701,logistic,sgd,"[6, 3]",-0.009669772222242079,0.2124150119972268,-0.0007364415148052306,0.21188754349275957
702,logistic,sgd,"[6, 4]",0.003989540743483899,0.21097329154956,0.008190497354431336,0.21094036887983544
703,logistic,sgd,"[6, 5]",-0.0017474871938722991,0.2115800230039258,0.005835015940863775,0.21119070498811093
704,logistic,sgd,"[6, 6]",-0.026856087105338933,0.21421521796731852,-0.018770168302081336,0.21378817421981022
705,logistic,sgd,"[2, 2, 2]",-0.008251998199512611,0.21226582347574527,-0.0005335371918750997,0.21186606177377573
706,logistic,sgd,"[2, 2, 3]",-0.002892249822365134,0.21170088167782888,0.004176902957944928,0.21136674828393845
707,logistic,sgd,"[2, 2, 4]",-0.00495323791972857,0.21191829739063664,0.0006269558285039167,0.2117431571371598
708,logistic,sgd,"[2, 2, 5]",-0.006222319557002365,0.2120520632001241,-0.0004466758936134685,0.21185686500028955
709,logistic,sgd,"[2, 2, 6]",-0.0036155479845971783,0.2117772085514881,0.001686520075981579,0.21163087925511717
710,logistic,sgd,"[2, 3, 2]",-0.0018922546450361732,0.21159531068595128,0.001568491064509736,0.21164338927613102
711,logistic,sgd,"[2, 3, 3]",-0.006027626945291464,0.21203154737253946,3.5828154032024884e-05,0.21180577076137472
712,logistic,sgd,"[2, 3, 4]",-0.005351503718469042,0.21196028514015552,0.00018320417943151757,0.21179016208071125
713,logistic,sgd,"[2, 3, 5]",-0.004650458559796844,0.21188637087021248,0.0015341808349529362,0.211647025715297
714,logistic,sgd,"[2, 3, 6]",-0.0053013023359662625,0.21195499304473056,-9.153162156350092e-05,0.21181925858289768
715,logistic,sgd,"[2, 4, 2]",-0.003869224780638447,0.21180397157318673,-0.000576596795109463,0.2118706207266081
